date;hour;value
20/03/2022;23;36
20/03/2022;24;19
21/03/2022;9;270
21/03/2022;10;976
21/03/2022;11;1.118
21/03/2022;12;1.052
21/03/2022;13;986
21/03/2022;14;649
21/03/2022;15;852
21/03/2022;16;732
21/03/2022;17;853
21/03/2022;18;800
21/03/2022;19;775
21/03/2022;20;732
21/03/2022;21;429
21/03/2022;22;178
21/03/2022;23;80
21/03/2022;24;26
22/03/2022;9;359
22/03/2022;10;697
22/03/2022;11;1.178
22/03/2022;12;1.062
22/03/2022;13;1.009
22/03/2022;14;711
22/03/2022;15;767
22/03/2022;16;777
22/03/2022;17;862
22/03/2022;18;889
22/03/2022;19;1.030
22/03/2022;20;727
22/03/2022;21;476
22/03/2022;22;282
22/03/2022;23;137
22/03/2022;24;69
23/03/2022;9;372
23/03/2022;10;977
23/03/2022;11;1.217
23/03/2022;12;1.052
23/03/2022;13;1.076
23/03/2022;14;813
23/03/2022;15;961
23/03/2022;16;1.007
23/03/2022;17;875
23/03/2022;18;930
23/03/2022;19;961
23/03/2022;20;641
23/03/2022;21;439
23/03/2022;22;186
23/03/2022;23;112
23/03/2022;24;88
24/03/2022;9;325
24/03/2022;10;836
24/03/2022;11;933
24/03/2022;12;906
24/03/2022;13;804
24/03/2022;14;662
24/03/2022;15;802
24/03/2022;16;953
24/03/2022;17;904
24/03/2022;18;812
24/03/2022;19;1.975
24/03/2022;20;1.602
24/03/2022;21;447
24/03/2022;22;208
24/03/2022;23;95
24/03/2022;24;68
25/03/2022;9;363
25/03/2022;10;950
25/03/2022;11;1.003
25/03/2022;12;985
25/03/2022;13;870
25/03/2022;14;622
25/03/2022;15;780
25/03/2022;16;972
25/03/2022;17;920
25/03/2022;18;752
25/03/2022;19;735
25/03/2022;20;620
25/03/2022;21;436
25/03/2022;22;243
25/03/2022;23;112
25/03/2022;24;68
26/03/2022;9;223
26/03/2022;10;491
26/03/2022;11;314
26/03/2022;12;456
26/03/2022;13;651
26/03/2022;14;480
26/03/2022;15;399
26/03/2022;16;475
26/03/2022;17;455
26/03/2022;18;446
26/03/2022;19;419
26/03/2022;20;305
26/03/2022;21;136
26/03/2022;22;98
26/03/2022;23;53
26/03/2022;24;15
27/03/2022;9;46
27/03/2022;10;120
27/03/2022;11;258
27/03/2022;12;309
27/03/2022;13;236
27/03/2022;14;227
27/03/2022;15;212
27/03/2022;16;218
27/03/2022;17;192
27/03/2022;18;176
27/03/2022;19;227
27/03/2022;20;211
27/03/2022;21;150
27/03/2022;22;136
27/03/2022;23;78
27/03/2022;24;20
28/03/2022;9;244
28/03/2022;10;832
28/03/2022;11;1.117
28/03/2022;12;1.134
28/03/2022;13;1.046
28/03/2022;14;700
28/03/2022;15;787
28/03/2022;16;783
28/03/2022;17;865
28/03/2022;18;924
28/03/2022;19;894
28/03/2022;20;698
28/03/2022;21;470
28/03/2022;22;165
28/03/2022;23;3
28/03/2022;24;2
29/03/2022;9;240
29/03/2022;10;736
29/03/2022;11;1.032
29/03/2022;12;1.026
29/03/2022;13;916
29/03/2022;14;726
29/03/2022;15;695
29/03/2022;16;823
29/03/2022;17;836
29/03/2022;18;842
29/03/2022;19;895
29/03/2022;20;729
29/03/2022;21;489
29/03/2022;22;1
29/03/2022;23;1
29/03/2022;24;1
30/03/2022;9;314
30/03/2022;10;773
30/03/2022;11;1.003
30/03/2022;12;1.076
30/03/2022;13;943
30/03/2022;14;772
30/03/2022;15;786
30/03/2022;16;787
30/03/2022;17;887
30/03/2022;18;800
30/03/2022;19;999
30/03/2022;20;808
30/03/2022;21;573
30/03/2022;22;279
30/03/2022;23;131
30/03/2022;24;96
31/03/2022;9;251
31/03/2022;10;851
31/03/2022;11;1.090
31/03/2022;12;1.028
31/03/2022;13;918
31/03/2022;14;729
31/03/2022;15;765
31/03/2022;16;810
31/03/2022;17;815
31/03/2022;18;870
31/03/2022;19;791
31/03/2022;20;662
31/03/2022;21;416
31/03/2022;22;255
31/03/2022;23;79
31/03/2022;24;33
01/04/2022;9;255
01/04/2022;10;695
01/04/2022;11;667
01/04/2022;12;832
01/04/2022;13;776
01/04/2022;14;589
01/04/2022;15;646
01/04/2022;16;562
01/04/2022;17;646
01/04/2022;18;693
01/04/2022;19;705
01/04/2022;20;467
01/04/2022;21;293
01/04/2022;22;176
01/04/2022;23;64
01/04/2022;24;31
02/04/2022;9;164
02/04/2022;10;475
02/04/2022;11;564
02/04/2022;12;575
02/04/2022;13;570
02/04/2022;14;439
02/04/2022;15;443
02/04/2022;16;485
02/04/2022;17;421
02/04/2022;18;426
02/04/2022;19;386
02/04/2022;20;298
02/04/2022;21;144
02/04/2022;22;57
02/04/2022;23;32
02/04/2022;24;11
03/04/2022;9;63
03/04/2022;10;153
03/04/2022;11;223
03/04/2022;12;294
03/04/2022;13;236
03/04/2022;14;189
03/04/2022;15;181
03/04/2022;16;176
03/04/2022;17;206
03/04/2022;18;215
03/04/2022;19;209
03/04/2022;20;174
03/04/2022;21;149
03/04/2022;22;141
03/04/2022;23;111
03/04/2022;24;24
04/04/2022;9;236
04/04/2022;10;677
04/04/2022;11;898
04/04/2022;12;958
04/04/2022;13;789
04/04/2022;14;570
04/04/2022;15;647
04/04/2022;16;661
04/04/2022;17;723
04/04/2022;18;801
04/04/2022;19;799
04/04/2022;20;600
04/04/2022;21;457
04/04/2022;22;267
04/04/2022;23;118
04/04/2022;24;28
05/04/2022;9;308
05/04/2022;10;650
05/04/2022;11;644
05/04/2022;12;765
05/04/2022;13;734
05/04/2022;14;632
05/04/2022;15;685
05/04/2022;16;531
05/04/2022;17;582
05/04/2022;18;673
05/04/2022;19;646
05/04/2022;20;581
05/04/2022;21;296
05/04/2022;22;215
05/04/2022;23;124
05/04/2022;24;31
06/04/2022;9;282
06/04/2022;10;660
06/04/2022;11;763
06/04/2022;12;677
06/04/2022;13;743
06/04/2022;14;666
06/04/2022;15;681
06/04/2022;16;722
06/04/2022;17;568
06/04/2022;18;703
06/04/2022;19;697
06/04/2022;20;568
06/04/2022;21;398
06/04/2022;22;199
06/04/2022;23;136
06/04/2022;24;47
07/04/2022;9;279
07/04/2022;10;766
07/04/2022;11;874
07/04/2022;12;813
07/04/2022;13;666
07/04/2022;14;673
07/04/2022;15;761
07/04/2022;16;664
07/04/2022;17;696
07/04/2022;18;622
07/04/2022;19;696
07/04/2022;20;609
07/04/2022;21;362
07/04/2022;22;177
07/04/2022;23;75
07/04/2022;24;30
08/04/2022;9;232
08/04/2022;10;708
08/04/2022;11;762
08/04/2022;12;738
08/04/2022;13;685
08/04/2022;14;518
08/04/2022;15;654
08/04/2022;16;649
08/04/2022;17;651
08/04/2022;18;664
08/04/2022;19;532
08/04/2022;20;539
08/04/2022;21;300
08/04/2022;22;170
08/04/2022;23;75
08/04/2022;24;25
09/04/2022;9;201
09/04/2022;10;457
09/04/2022;11;479
09/04/2022;12;601
09/04/2022;13;533
09/04/2022;14;381
09/04/2022;15;422
09/04/2022;16;335
09/04/2022;17;333
09/04/2022;18;359
09/04/2022;19;345
09/04/2022;20;282
09/04/2022;21;149
09/04/2022;22;107
09/04/2022;23;60
09/04/2022;24;30
10/04/2022;9;130
10/04/2022;10;198
10/04/2022;11;222
10/04/2022;12;245
10/04/2022;13;239
10/04/2022;14;186
10/04/2022;15;203
10/04/2022;16;180
10/04/2022;17;181
10/04/2022;18;197
10/04/2022;19;203
10/04/2022;20;210
10/04/2022;21;154
10/04/2022;22;101
10/04/2022;23;72
10/04/2022;24;21
11/04/2022;9;299
11/04/2022;10;757
11/04/2022;11;980
11/04/2022;12;1.005
11/04/2022;13;823
11/04/2022;14;754
11/04/2022;15;876
11/04/2022;16;778
11/04/2022;17;833
11/04/2022;18;701
11/04/2022;19;821
11/04/2022;20;712
11/04/2022;21;448
11/04/2022;22;297
11/04/2022;23;175
11/04/2022;24;168
12/04/2022;9;264
12/04/2022;10;963
12/04/2022;11;965
12/04/2022;12;872
12/04/2022;13;838
12/04/2022;14;604
12/04/2022;15;781
12/04/2022;16;710
12/04/2022;17;900
12/04/2022;18;766
12/04/2022;19;864
12/04/2022;20;779
12/04/2022;21;543
12/04/2022;22;345
12/04/2022;23;202
12/04/2022;24;102
13/04/2022;9;328
13/04/2022;10;1.025
13/04/2022;11;989
13/04/2022;12;923
13/04/2022;13;851
13/04/2022;14;771
13/04/2022;15;802
13/04/2022;16;700
13/04/2022;17;749
13/04/2022;18;777
13/04/2022;19;770
13/04/2022;20;619
13/04/2022;21;364
13/04/2022;22;242
13/04/2022;23;138
13/04/2022;24;93
14/04/2022;9;286
14/04/2022;10;759
14/04/2022;11;824
14/04/2022;12;719
14/04/2022;13;781
14/04/2022;14;671
14/04/2022;15;803
14/04/2022;16;707
14/04/2022;17;645
14/04/2022;18;700
14/04/2022;19;633
14/04/2022;20;577
14/04/2022;21;480
14/04/2022;22;232
14/04/2022;23;123
14/04/2022;24;95
15/04/2022;9;285
15/04/2022;10;665
15/04/2022;11;839
15/04/2022;12;821
15/04/2022;13;635
15/04/2022;14;607
15/04/2022;15;640
15/04/2022;16;627
15/04/2022;17;618
15/04/2022;18;560
15/04/2022;19;603
15/04/2022;20;418
15/04/2022;21;256
15/04/2022;22;136
15/04/2022;23;62
15/04/2022;24;41
16/04/2022;9;142
16/04/2022;10;371
16/04/2022;11;453
16/04/2022;12;438
16/04/2022;13;373
16/04/2022;14;313
16/04/2022;15;342
16/04/2022;16;269
16/04/2022;17;300
16/04/2022;18;315
16/04/2022;19;258
16/04/2022;20;211
16/04/2022;21;152
16/04/2022;22;96
16/04/2022;23;57
16/04/2022;24;22
17/04/2022;9;61
17/04/2022;10;138
17/04/2022;11;119
17/04/2022;12;163
17/04/2022;13;133
17/04/2022;14;88
17/04/2022;15;77
17/04/2022;16;82
17/04/2022;17;101
17/04/2022;18;120
17/04/2022;19;141
17/04/2022;20;124
17/04/2022;21;97
17/04/2022;22;84
17/04/2022;23;45
17/04/2022;24;14
18/04/2022;9;89
18/04/2022;10;222
18/04/2022;11;323
18/04/2022;12;288
18/04/2022;13;217
18/04/2022;14;127
18/04/2022;15;125
18/04/2022;16;150
18/04/2022;17;120
18/04/2022;18;174
18/04/2022;19;201
18/04/2022;20;202
18/04/2022;21;130
18/04/2022;22;101
18/04/2022;23;62
18/04/2022;24;25
19/04/2022;9;290
19/04/2022;10;853
19/04/2022;11;962
19/04/2022;12;928
19/04/2022;13;740
19/04/2022;14;730
19/04/2022;15;802
19/04/2022;16;879
19/04/2022;17;973
19/04/2022;18;798
19/04/2022;19;857
19/04/2022;20;660
19/04/2022;21;416
19/04/2022;22;196
19/04/2022;23;81
19/04/2022;24;38
20/04/2022;9;332
20/04/2022;10;956
20/04/2022;11;989
20/04/2022;12;959
20/04/2022;13;841
20/04/2022;14;617
20/04/2022;15;726
20/04/2022;16;731
20/04/2022;17;752
20/04/2022;18;801
20/04/2022;19;790
20/04/2022;20;780
20/04/2022;21;424
20/04/2022;22;188
20/04/2022;23;125
20/04/2022;24;29
21/04/2022;9;275
21/04/2022;10;630
21/04/2022;11;837
21/04/2022;12;883
21/04/2022;13;784
21/04/2022;14;628
21/04/2022;15;599
21/04/2022;16;665
21/04/2022;17;775
21/04/2022;18;735
21/04/2022;19;737
21/04/2022;20;599
21/04/2022;21;377
21/04/2022;22;213
21/04/2022;23;124
21/04/2022;24;57
22/04/2022;9;264
22/04/2022;10;675
22/04/2022;11;789
22/04/2022;12;726
22/04/2022;13;720
22/04/2022;14;672
22/04/2022;15;706
22/04/2022;16;656
22/04/2022;17;632
22/04/2022;18;671
22/04/2022;19;879
22/04/2022;20;963
22/04/2022;21;707
22/04/2022;22;349
22/04/2022;23;228
22/04/2022;24;128
23/04/2022;9;323
23/04/2022;10;771
23/04/2022;11;999
23/04/2022;12;949
23/04/2022;13;680
23/04/2022;14;547
23/04/2022;15;476
23/04/2022;16;598
23/04/2022;17;707
23/04/2022;18;558
23/04/2022;19;511
23/04/2022;20;371
23/04/2022;21;265
23/04/2022;22;156
23/04/2022;23;58
23/04/2022;24;22
24/04/2022;9;91
24/04/2022;10;216
24/04/2022;11;285
24/04/2022;12;341
24/04/2022;13;254
24/04/2022;14;202
24/04/2022;15;180
24/04/2022;16;202
24/04/2022;17;222
24/04/2022;18;205
24/04/2022;19;200
24/04/2022;20;194
24/04/2022;21;153
24/04/2022;22;103
24/04/2022;23;75
24/04/2022;24;36
25/04/2022;9;113
25/04/2022;10;240
25/04/2022;11;459
25/04/2022;12;485
25/04/2022;13;407
25/04/2022;14;320
25/04/2022;15;280
25/04/2022;16;318
25/04/2022;17;314
25/04/2022;18;300
25/04/2022;19;366
25/04/2022;20;339
25/04/2022;21;299
25/04/2022;22;222
25/04/2022;23;96
25/04/2022;24;55
26/04/2022;9;418
26/04/2022;10;1.060
26/04/2022;11;1.067
26/04/2022;12;1.163
26/04/2022;13;1.143
26/04/2022;14;925
26/04/2022;15;1.049
26/04/2022;16;918
26/04/2022;17;834
26/04/2022;18;1.042
26/04/2022;19;979
26/04/2022;20;870
26/04/2022;21;591
26/04/2022;22;226
26/04/2022;23;136
26/04/2022;24;105
27/04/2022;9;329
27/04/2022;10;1.081
27/04/2022;11;1.138
27/04/2022;12;1.048
27/04/2022;13;823
27/04/2022;14;833
27/04/2022;15;824
27/04/2022;16;791
27/04/2022;17;811
27/04/2022;18;885
27/04/2022;19;936
27/04/2022;20;769
27/04/2022;21;552
27/04/2022;22;282
27/04/2022;23;193
27/04/2022;24;122
28/04/2022;9;242
28/04/2022;10;586
28/04/2022;11;1.137
28/04/2022;12;1.153
28/04/2022;13;901
28/04/2022;14;701
28/04/2022;15;779
28/04/2022;16;686
28/04/2022;17;756
28/04/2022;18;839
28/04/2022;19;908
28/04/2022;20;954
28/04/2022;21;627
28/04/2022;22;327
28/04/2022;23;173
28/04/2022;24;100
29/04/2022;9;357
29/04/2022;10;1.096
29/04/2022;11;1.210
29/04/2022;12;1.121
29/04/2022;13;783
29/04/2022;14;634
29/04/2022;15;522
29/04/2022;16;616
29/04/2022;17;649
29/04/2022;18;683
29/04/2022;19;659
29/04/2022;20;487
29/04/2022;21;484
29/04/2022;22;245
29/04/2022;23;146
29/04/2022;24;53
30/04/2022;9;219
30/04/2022;10;459
30/04/2022;11;547
30/04/2022;12;535
30/04/2022;13;520
30/04/2022;14;451
30/04/2022;15;383
30/04/2022;16;343
30/04/2022;17;312
30/04/2022;18;338
30/04/2022;19;310
30/04/2022;20;255
30/04/2022;21;186
30/04/2022;22;99
30/04/2022;23;72
30/04/2022;24;20
01/05/2022;9;73
01/05/2022;10;186
01/05/2022;11;209
01/05/2022;12;226
01/05/2022;13;142
01/05/2022;14;142
01/05/2022;15;183
01/05/2022;16;143
01/05/2022;17;138
01/05/2022;18;122
01/05/2022;19;174
01/05/2022;20;164
01/05/2022;21;139
01/05/2022;22;129
01/05/2022;23;83
01/05/2022;24;32
02/05/2022;9;251
02/05/2022;10;703
02/05/2022;11;884
02/05/2022;12;850
02/05/2022;13;795
02/05/2022;14;581
02/05/2022;15;595
02/05/2022;16;643
02/05/2022;17;681
02/05/2022;18;705
02/05/2022;19;627
02/05/2022;20;624
02/05/2022;21;399
02/05/2022;22;206
02/05/2022;23;117
02/05/2022;24;31
03/05/2022;9;297
03/05/2022;10;555
03/05/2022;11;743
03/05/2022;12;723
03/05/2022;13;689
03/05/2022;14;577
03/05/2022;15;542
03/05/2022;16;625
03/05/2022;17;649
03/05/2022;18;631
03/05/2022;19;639
03/05/2022;20;498
03/05/2022;21;369
03/05/2022;22;204
03/05/2022;23;106
03/05/2022;24;37
04/05/2022;9;311
04/05/2022;10;674
04/05/2022;11;662
04/05/2022;12;694
04/05/2022;13;623
04/05/2022;14;572
04/05/2022;15;516
04/05/2022;16;520
04/05/2022;17;487
04/05/2022;18;561
04/05/2022;19;622
04/05/2022;20;512
04/05/2022;21;307
04/05/2022;22;241
04/05/2022;23;154
04/05/2022;24;74
05/05/2022;9;232
05/05/2022;10;639
05/05/2022;11;661
05/05/2022;12;621
05/05/2022;13;447
05/05/2022;14;453
05/05/2022;15;490
05/05/2022;16;539
05/05/2022;17;523
05/05/2022;18;500
05/05/2022;19;580
05/05/2022;20;433
05/05/2022;21;253
05/05/2022;22;160
05/05/2022;23;97
05/05/2022;24;34
06/05/2022;9;198
06/05/2022;10;486
06/05/2022;11;678
06/05/2022;12;624
06/05/2022;13;521
06/05/2022;14;408
06/05/2022;15;465
06/05/2022;16;461
06/05/2022;17;512
06/05/2022;18;528
06/05/2022;19;459
06/05/2022;20;419
06/05/2022;21;246
06/05/2022;22;150
06/05/2022;23;74
06/05/2022;24;16
07/05/2022;9;146
07/05/2022;10;324
07/05/2022;11;470
07/05/2022;12;449
07/05/2022;13;332
07/05/2022;14;298
07/05/2022;15;260
07/05/2022;16;308
07/05/2022;17;301
07/05/2022;18;319
07/05/2022;19;263
07/05/2022;20;202
07/05/2022;21;162
07/05/2022;22;84
07/05/2022;23;52
07/05/2022;24;27
08/05/2022;9;72
08/05/2022;10;142
08/05/2022;11;173
08/05/2022;12;234
08/05/2022;13;170
08/05/2022;14;146
08/05/2022;15;146
08/05/2022;16;139
08/05/2022;17;156
08/05/2022;18;202
08/05/2022;19;165
08/05/2022;20;151
08/05/2022;21;128
08/05/2022;22;98
08/05/2022;23;68
08/05/2022;24;15
09/05/2022;9;247
09/05/2022;10;545
09/05/2022;11;678
09/05/2022;12;705
09/05/2022;13;596
09/05/2022;14;510
09/05/2022;15;488
09/05/2022;16;377
09/05/2022;17;278
09/05/2022;18;578
09/05/2022;19;551
09/05/2022;20;382
09/05/2022;21;349
09/05/2022;22;248
09/05/2022;23;69
09/05/2022;24;30
10/05/2022;9;269
10/05/2022;10;593
10/05/2022;11;650
10/05/2022;12;691
10/05/2022;13;749
10/05/2022;14;547
10/05/2022;15;697
10/05/2022;16;555
10/05/2022;17;498
10/05/2022;18;691
10/05/2022;19;652
10/05/2022;20;783
10/05/2022;21;489
10/05/2022;22;205
10/05/2022;23;118
10/05/2022;24;24
11/05/2022;9;321
11/05/2022;10;591
11/05/2022;11;740
11/05/2022;12;751
11/05/2022;13;667
11/05/2022;14;590
11/05/2022;15;564
11/05/2022;16;605
11/05/2022;17;554
11/05/2022;18;599
11/05/2022;19;666
11/05/2022;20;419
11/05/2022;21;285
11/05/2022;22;159
11/05/2022;23;87
11/05/2022;24;28
12/05/2022;9;253
12/05/2022;10;587
12/05/2022;11;690
12/05/2022;12;1
12/05/2022;13;1
12/05/2022;14;1
12/05/2022;15;249
12/05/2022;16;589
12/05/2022;17;555
12/05/2022;18;639
12/05/2022;19;561
12/05/2022;20;479
12/05/2022;21;338
12/05/2022;22;221
12/05/2022;23;107
12/05/2022;24;18
13/05/2022;9;267
13/05/2022;10;583
13/05/2022;11;627
13/05/2022;12;692
13/05/2022;13;588
13/05/2022;14;556
13/05/2022;15;577
13/05/2022;16;659
13/05/2022;17;542
13/05/2022;18;643
13/05/2022;19;590
13/05/2022;20;470
13/05/2022;21;258
13/05/2022;22;119
13/05/2022;23;50
13/05/2022;24;23
14/05/2022;9;188
14/05/2022;10;447
14/05/2022;11;474
14/05/2022;12;506
14/05/2022;13;371
14/05/2022;14;330
14/05/2022;15;354
14/05/2022;16;315
14/05/2022;17;314
14/05/2022;18;279
14/05/2022;19;289
14/05/2022;20;238
14/05/2022;21;161
14/05/2022;22;90
14/05/2022;23;55
14/05/2022;24;23
15/05/2022;9;65
15/05/2022;10;173
15/05/2022;11;193
15/05/2022;12;233
15/05/2022;13;192
15/05/2022;14;115
15/05/2022;15;173
15/05/2022;16;183
15/05/2022;17;171
15/05/2022;18;155
15/05/2022;19;187
15/05/2022;20;206
15/05/2022;21;152
15/05/2022;22;102
15/05/2022;23;49
15/05/2022;24;22
16/05/2022;9;310
16/05/2022;10;549
16/05/2022;11;741
16/05/2022;12;809
16/05/2022;13;710
16/05/2022;14;655
16/05/2022;15;578
16/05/2022;16;666
16/05/2022;17;754
16/05/2022;18;773
16/05/2022;19;747
16/05/2022;20;565
16/05/2022;21;409
16/05/2022;22;235
16/05/2022;23;150
16/05/2022;24;28
17/05/2022;9;307
17/05/2022;10;611
17/05/2022;11;682
17/05/2022;12;644
17/05/2022;13;632
17/05/2022;14;568
17/05/2022;15;569
17/05/2022;16;642
17/05/2022;17;593
17/05/2022;18;662
17/05/2022;19;619
17/05/2022;20;481
17/05/2022;21;328
17/05/2022;22;197
17/05/2022;23;88
17/05/2022;24;38
18/05/2022;9;302
18/05/2022;10;634
18/05/2022;11;689
18/05/2022;12;684
18/05/2022;13;579
18/05/2022;14;561
18/05/2022;15;549
18/05/2022;16;580
18/05/2022;17;572
18/05/2022;18;546
18/05/2022;19;588
18/05/2022;20;424
18/05/2022;21;333
18/05/2022;22;187
18/05/2022;23;90
18/05/2022;24;36
19/05/2022;9;223
19/05/2022;10;550
19/05/2022;11;665
19/05/2022;12;719
19/05/2022;13;611
19/05/2022;14;453
19/05/2022;15;500
19/05/2022;16;510
19/05/2022;17;481
19/05/2022;18;582
19/05/2022;19;560
19/05/2022;20;438
19/05/2022;21;311
19/05/2022;22;184
19/05/2022;23;75
19/05/2022;24;16
20/05/2022;9;304
20/05/2022;10;522
20/05/2022;11;631
20/05/2022;12;640
20/05/2022;13;542
20/05/2022;14;492
20/05/2022;15;420
20/05/2022;16;470
20/05/2022;17;529
20/05/2022;18;502
20/05/2022;19;480
20/05/2022;20;303
20/05/2022;21;258
20/05/2022;22;148
20/05/2022;23;77
20/05/2022;24;28
21/05/2022;9;174
21/05/2022;10;411
21/05/2022;11;441
21/05/2022;12;410
21/05/2022;13;365
21/05/2022;14;299
21/05/2022;15;269
21/05/2022;16;288
21/05/2022;17;268
21/05/2022;18;305
21/05/2022;19;287
21/05/2022;20;213
21/05/2022;21;141
21/05/2022;22;99
21/05/2022;23;65
21/05/2022;24;22
22/05/2022;9;76
22/05/2022;10;140
22/05/2022;11;196
22/05/2022;12;210
22/05/2022;13;165
22/05/2022;14;137
22/05/2022;15;158
22/05/2022;16;125
22/05/2022;17;150
22/05/2022;18;167
22/05/2022;19;198
22/05/2022;20;179
22/05/2022;21;123
22/05/2022;22;106
22/05/2022;23;45
22/05/2022;24;24
23/05/2022;9;254
23/05/2022;10;575
23/05/2022;11;743
23/05/2022;12;785
23/05/2022;13;631
23/05/2022;14;455
23/05/2022;15;494
23/05/2022;16;547
23/05/2022;17;569
23/05/2022;18;606
23/05/2022;19;518
23/05/2022;20;488
23/05/2022;21;312
23/05/2022;22;197
23/05/2022;23;97
23/05/2022;24;32
24/05/2022;9;278
24/05/2022;10;476
24/05/2022;11;672
24/05/2022;12;670
24/05/2022;13;544
24/05/2022;14;523
24/05/2022;15;442
24/05/2022;16;506
24/05/2022;17;532
24/05/2022;18;542
24/05/2022;19;551
24/05/2022;20;374
24/05/2022;21;358
24/05/2022;22;273
24/05/2022;23;161
24/05/2022;24;88
25/05/2022;9;348
25/05/2022;10;811
25/05/2022;11;998
25/05/2022;12;755
25/05/2022;13;731
25/05/2022;14;646
25/05/2022;15;609
25/05/2022;16;545
25/05/2022;17;563
25/05/2022;18;646
25/05/2022;19;639
25/05/2022;20;574
25/05/2022;21;332
25/05/2022;22;172
25/05/2022;23;127
25/05/2022;24;40
26/05/2022;9;256
26/05/2022;10;781
26/05/2022;11;945
26/05/2022;12;888
26/05/2022;13;763
26/05/2022;14;602
26/05/2022;15;559
26/05/2022;16;512
26/05/2022;17;580
26/05/2022;18;574
26/05/2022;19;618
26/05/2022;20;480
26/05/2022;21;348
26/05/2022;22;180
26/05/2022;23;61
26/05/2022;24;33
27/05/2022;9;248
27/05/2022;10;603
27/05/2022;11;678
27/05/2022;12;613
27/05/2022;13;543
27/05/2022;14;384
27/05/2022;15;461
27/05/2022;16;534
27/05/2022;17;526
27/05/2022;18;492
27/05/2022;19;444
27/05/2022;20;417
27/05/2022;21;235
27/05/2022;22;175
27/05/2022;23;82
27/05/2022;24;25
28/05/2022;9;193
28/05/2022;10;372
28/05/2022;11;458
28/05/2022;12;449
28/05/2022;13;368
28/05/2022;14;315
28/05/2022;15;259
28/05/2022;16;300
28/05/2022;17;298
28/05/2022;18;272
28/05/2022;19;314
28/05/2022;20;236
28/05/2022;21;143
28/05/2022;22;85
28/05/2022;23;56
28/05/2022;24;24
29/05/2022;9;92
29/05/2022;10;186
29/05/2022;11;215
29/05/2022;12;234
29/05/2022;13;216
29/05/2022;14;137
29/05/2022;15;170
29/05/2022;16;167
29/05/2022;17;128
29/05/2022;18;156
29/05/2022;19;187
29/05/2022;20;189
29/05/2022;21;132
29/05/2022;22;108
29/05/2022;23;64
29/05/2022;24;17
30/05/2022;9;286
30/05/2022;10;615
30/05/2022;11;775
30/05/2022;12;725
30/05/2022;13;575
30/05/2022;14;588
30/05/2022;15;571
30/05/2022;16;601
30/05/2022;17;631
30/05/2022;18;573
30/05/2022;19;643
30/05/2022;20;442
30/05/2022;21;295
30/05/2022;22;200
30/05/2022;23;93
30/05/2022;24;23
31/05/2022;9;255
31/05/2022;10;619
31/05/2022;11;759
31/05/2022;12;738
31/05/2022;13;720
31/05/2022;14;517
31/05/2022;15;526
31/05/2022;16;538
31/05/2022;17;536
31/05/2022;18;543
31/05/2022;19;490
31/05/2022;20;469
31/05/2022;21;327
31/05/2022;22;201
31/05/2022;23;97
31/05/2022;24;29
01/06/2022;9;310
01/06/2022;10;545
01/06/2022;11;750
01/06/2022;12;620
01/06/2022;13;499
01/06/2022;14;414
01/06/2022;15;446
01/06/2022;16;419
01/06/2022;17;449
01/06/2022;18;500
01/06/2022;19;453
01/06/2022;20;326
01/06/2022;21;251
01/06/2022;22;169
01/06/2022;23;73
01/06/2022;24;32
02/06/2022;9;124
02/06/2022;10;258
02/06/2022;11;262
02/06/2022;12;297
02/06/2022;13;256
02/06/2022;14;191
02/06/2022;15;162
02/06/2022;16;160
02/06/2022;17;193
02/06/2022;18;207
02/06/2022;19;221
02/06/2022;20;144
02/06/2022;21;102
02/06/2022;22;89
02/06/2022;23;53
02/06/2022;24;20
03/06/2022;9;219
03/06/2022;10;466
03/06/2022;11;610
03/06/2022;12;597
03/06/2022;13;461
03/06/2022;14;455
03/06/2022;15;485
03/06/2022;16;503
03/06/2022;17;526
03/06/2022;18;443
03/06/2022;19;430
03/06/2022;20;379
03/06/2022;21;244
03/06/2022;22;149
03/06/2022;23;53
03/06/2022;24;31
04/06/2022;9;129
04/06/2022;10;314
04/06/2022;11;385
04/06/2022;12;383
04/06/2022;13;356
04/06/2022;14;243
04/06/2022;15;272
04/06/2022;16;278
04/06/2022;17;269
04/06/2022;18;253
04/06/2022;19;245
04/06/2022;20;190
04/06/2022;21;122
04/06/2022;22;95
04/06/2022;23;61
04/06/2022;24;15
05/06/2022;9;85
05/06/2022;10;139
05/06/2022;11;230
05/06/2022;12;196
05/06/2022;13;171
05/06/2022;14;158
05/06/2022;15;128
05/06/2022;16;144
05/06/2022;17;153
05/06/2022;18;194
05/06/2022;19;237
05/06/2022;20;135
05/06/2022;21;146
05/06/2022;22;102
05/06/2022;23;67
05/06/2022;24;22
06/06/2022;9;238
06/06/2022;10;623
06/06/2022;11;623
06/06/2022;12;716
06/06/2022;13;655
06/06/2022;14;563
06/06/2022;15;596
06/06/2022;16;486
06/06/2022;17;540
06/06/2022;18;573
06/06/2022;19;574
06/06/2022;20;452
06/06/2022;21;290
06/06/2022;22;207
06/06/2022;23;78
06/06/2022;24;25
07/06/2022;9;265
07/06/2022;10;625
07/06/2022;11;751
07/06/2022;12;848
07/06/2022;13;652
07/06/2022;14;663
07/06/2022;15;603
07/06/2022;16;650
07/06/2022;17;534
